PlayerId,Name,Team,Level,Season,wRC+
sa200184,Kip Bouknight,Pirates,AA,2007,34.25793237
sa200184,Kip Bouknight,Phillies,AA,2008,103.0267825
sa200201,Willie Glen,Marlins,AA,2008,-76.51712877
sa200201,Willie Glen,Marlins,AA,2009,-79.71444156
sa200210,Mike Eylward,Phillies,AA,2008,76.53223921
sa200210,Mike Eylward,Angels,AAA,2007,106.8938438
sa200210,Mike Eylward,Phillies,A+,2008,179.8273941
sa200213,Casey Smith,Angels,AAA,2007,87.75817081
sa200213,Casey Smith,Phillies,AAA,2008,14.2185429
sa200244,Jeffrey Eure,Brewers,AA,2007,44.37192821
sa200244,Jeffrey Eure,Royals,AA,2007,65.82009261
sa200276,Casey Myers,Athletics,AA,2007,119.410928
sa200276,Casey Myers,Athletics,AA,2008,104.0141
sa200288,Josh Burrus,Tigers,AA,2010,78.33480245
sa200288,Josh Burrus,Braves,AA,2007,79.60133804
sa200289,Carlos Duran,Orioles,A+,2007,35.95476318
sa200296,Ozzie Chavez,White Sox,AAA,2011,70.65199232
sa200296,Ozzie Chavez,Phillies,AA,2009,77.44217292
sa200296,Ozzie Chavez,Phillies,AA,2010,72.44943238
sa200296,Ozzie Chavez,Phillies,AA,2011,88.8792218
sa200296,Ozzie Chavez,Brewers,AAA,2007,80.78636504
sa200296,Ozzie Chavez,Brewers,AAA,2008,42.67743639
sa200296,Ozzie Chavez,Brewers,AAA,2013,16.05913645
sa200296,Ozzie Chavez,Brewers,AA,2008,169.3311467
sa200296,Ozzie Chavez,Brewers,AA,2013,51.90798088
sa200296,Ozzie Chavez,Phillies,AAA,2010,49.91422075
sa200301,Francisco Plasencia,Nationals,A+,2007,60.8866707
sa200301,Francisco Plasencia,Nationals,A+,2008,107.9376086
sa200301,Francisco Plasencia,Nationals,A+,2009,115.9204234
sa200301,Francisco Plasencia,Nationals,A+,2010,13.1961096
sa200301,Francisco Plasencia,Nationals,AA,2009,93.27834813
sa200301,Francisco Plasencia,Nationals,A,2007,113.2260925
sa200301,Francisco Plasencia,Nationals,A,2008,130.1864255
sa200316,Vince Harrison,Marlins,AA,2007,104.0138095
sa200316,Vince Harrison,Marlins,A+,2007,98.94866038
sa200316,Vince Harrison,Mets,AA,2007,96.07412033
sa200344,Lino Garcia,Rockies,A+,2007,89.98645673
sa200344,Lino Garcia,Rockies,A+,2008,130.0420521
sa200344,Lino Garcia,Rockies,AAA,2007,47.43027132
sa200358,Greg Thissen,Nationals,A+,2007,113.1282321
sa200358,Greg Thissen,Nationals,AAA,2007,45.07860654
sa200361,Frank Diaz,Nationals,A+,2008,81.96305146
sa200361,Frank Diaz,Nationals,AAA,2008,89.58380229
sa200361,Frank Diaz,Nationals,AA,2007,90.23164144
sa200367,Salomon Manriquez,Mets,AAA,2011,117.0402029
sa200367,Salomon Manriquez,Mets,AA,2008,90.44999412
sa200367,Salomon Manriquez,Mets,AA,2010,115.3313576
sa200367,Salomon Manriquez,Mets,AA,2011,87.16873049
sa200367,Salomon Manriquez,Rangers,AA,2007,126.3945004
sa200372,Branden Florence,Phillies,AA,2007,184.7684815
sa200372,Branden Florence,Angels,AA,2009,104.086504
sa200375,Pete Maestrales,Orioles,AA,2007,69.61314401
sa200375,Pete Maestrales,Orioles,A+,2007,85.71553877
sa200376,Derin McMains,Giants,AA,2007,-58.16963785
sa200380,Eric Von Schell,Giants,AAA,2007,61.31393174
sa200380,Eric Von Schell,Giants,A+,2007,118.6320908
sa200380,Eric Von Schell,Giants,AA,2007,107.7717243
sa200419,Rex Rundgren,Marlins,AA,2007,37.42961598
sa200419,Rex Rundgren,Rockies,AA,2009,58.88761462
sa200419,Rex Rundgren,Dodgers,AAA,2008,6.210938537
sa200434,Brett Harper,Athletics,AAA,2010,61.34502174
sa200434,Brett Harper,Giants,AAA,2008,122.971773
sa200434,Brett Harper,Dodgers,AAA,2009,159.6770924
sa200434,Brett Harper,Blue Jays,AAA,2009,103.6309858
sa200434,Brett Harper,Mets,AA,2007,126.8018049
sa200441,Arturo Rivas,Orioles,A+,2007,144.1189975
sa200449,Wanell Macia,Pirates,A,2007,43.64877856
sa200449,Wanell Macia,Pirates,A+,2007,13.49732226
sa200479,Tim Brown,Padres,AA,2007,113.3865841
sa200482,Matt Meath,Pirates,AA,2007,113.5073178
sa200485,Milver Reyes,Pirates,AA,2007,51.74034929
sa200485,Milver Reyes,Pirates,AA,2008,18.67048522
sa200485,Milver Reyes,Pirates,AA,2009,112.8046901
sa200485,Milver Reyes,Pirates,AAA,2007,72.34837266
sa200485,Milver Reyes,Pirates,A+,2010,-20.6110655
sa200506,Brett Bonvechio,Padres,AA,2007,141.4628854
sa200506,Brett Bonvechio,White Sox,A+,2008,83.83418967
sa200558,Vincent Blue,Tigers,AAA,2007,63.62320941
sa200559,Juan Gonzalez,Dodgers,AAA,2009,74.19424607
sa200559,Juan Gonzalez,Braves,AA,2010,63.81524588
sa200559,Juan Gonzalez,Dodgers,AA,2009,89.45186264
sa200559,Juan Gonzalez,Dodgers,AA,2007,119.7674648
sa200559,Juan Gonzalez,Dodgers,AA,2008,119.9978562
sa200563,Juan Tejeda,Phillies,AA,2007,99.05722212
sa200563,Juan Tejeda,Phillies,AA,2008,63.78840922
sa200574,Josh Hill,Pirates,AA,2008,-85.60111984
sa200576,Josh Johnson,Devil Rays,AAA,2007,104.4123504
sa200576,Josh Johnson,Rays,AAA,2008,47.61325469
sa200576,Josh Johnson,Devil Rays,A+,2007,-100
sa200578,Alex Nunez,Nationals,A+,2007,158.8823844
sa200578,Alex Nunez,Nationals,A,2007,105.7106463
sa200580,J.R. Taylor,Marlins,A+,2007,86.81970041
sa200593,Anthony Webster,Pirates,AA,2008,68.30803527
sa200593,Anthony Webster,Rangers,AA,2007,93.83994389
sa200599,Aaron Rifkin,Rockies,AA,2007,108.8067948
sa200786,Blake McGinley,Marlins,AA,2007,-100
sa200795,Miguel Pinango,Dodgers,AAA,2009,-100
sa200795,Miguel Pinango,Dodgers,AAA,2007,-55.34459558
sa200795,Miguel Pinango,Dodgers,AAA,2008,-45.46506433
sa200882,Kenny Baugh,Marlins,AAA,2007,3.210418862
sa200925,Dustin Yount,Dodgers,A+,2010,146.481733
sa200925,Dustin Yount,Orioles,A+,2007,-35.18365139
sa200925,Dustin Yount,Dodgers,AA,2010,81.87320734
sa200949,Joshua Miller,Astros,AAA,2008,34.5609907
sa200949,Joshua Miller,Astros,AA,2007,94.80034362
sa200952,Jason Stevenson,Giants,AAA,2012,37.55561667
sa200952,Jason Stevenson,Giants,AA,2012,49.72930809
sa200955,Nic Ungs,Marlins,AAA,2007,38.87119196
sa200955,Nic Ungs,Brewers,AA,2008,127.3925785
sa200955,Nic Ungs,Marlins,AA,2009,48.09713245
sa200955,Nic Ungs,Marlins,AAA,2010,-42.36849756
sa200986,Jay Caligiuri,Angels,AA,2009,68.31727335
sa201017,Luke Hetherington,Blue Jays,A+,2007,121.5901858
sa201061,Richard Lewis,Royals,AAA,2007,55.03412164
sa201061,Richard Lewis,Royals,AA,2007,48.76977493
sa201062,Bill McCarthy,Braves,AAA,2007,90.71092912
sa201062,Bill McCarthy,Royals,AAA,2007,95.40066249
sa201082,David Corrente,Blue Jays,A+,2007,108.8648078
sa201082,David Corrente,Blue Jays,A+,2008,111.3005021
sa201082,David Corrente,Blue Jays,AAA,2007,189.2637615
sa201101,David Bacani,Red Sox,AA,2007,209.9416361
sa201102,Jake Gautreau,Mets,AAA,2007,48.75530398
sa201125,Michael Collins,Padres,A+,2010,145.041209
sa201125,Michael Collins,Padres,AAA,2009,44.54161007
sa201125,Michael Collins,Padres,R,2010,-55.25067916
sa201125,Michael Collins,Padres,AA,2009,108.496225
sa201125,Michael Collins,Padres,AA,2010,108.1127466
sa201125,Michael Collins,Angels,AA,2007,64.83588156
sa201125,Michael Collins,Angels,AA,2008,103.1859092
sa201142,Garrett Guzman,Nationals,AAA,2008,39.58037122
sa201142,Garrett Guzman,Twins,AA,2007,119.7041002
sa201142,Garrett Guzman,Nationals,AA,2008,108.2034005
sa201193,Bryan Bass,Orioles,AA,2007,84.07760657
sa201234,Jason St. Clair,Devil Rays,A+,2007,8.756861383
sa201247,Mike Rodriguez,Astros,AAA,2007,83.78939995
sa201247,Mike Rodriguez,Orioles,AA,2008,76.66403903
sa201265,Mike Jones,Brewers,AA,2008,-1.651051199
sa201265,Mike Jones,Brewers,AA,2009,-63.74799218
sa201275,Adam Bostick,Mets,AAA,2007,32.13625361
sa201275,Adam Bostick,Mets,AAA,2008,-80.82816566
sa201325,Jarred Ball,Diamondbacks,AA,2007,76.20618529
sa201325,Jarred Ball,Astros,AA,2008,105.2391459
sa201325,Jarred Ball,Diamondbacks,AAA,2007,165.7299221
sa201326,Corey Ragsdale,Mets,AA,2007,82.7159888
sa201326,Corey Ragsdale,Rangers,AA,2008,86.03887752
sa201327,Charles Lisk,Padres,A+,2007,32.99963665
sa201344,Issmael Salas,Cubs,AA,2007,87.04006977
sa201344,Issmael Salas,Cubs,AA,2008,57.15488603
sa201378,Tagg Bozied,Cardinals,AAA,2007,112.7723243
sa201378,Tagg Bozied,Marlins,AAA,2008,136.6296342
sa201378,Tagg Bozied,Pirates,AAA,2009,125.7126108
sa201378,Tagg Bozied,Phillies,AA,2010,177.3573308
sa201378,Tagg Bozied,Phillies,AAA,2011,140.62994
sa201380,Ching-Lung Lo,Rockies,AA,2007,-67.80714256
sa201380,Ching-Lung Lo,Rockies,AA,2008,-44.16502197
sa201423,Luis Munoz,Pirates,AA,2007,-26.7007174
sa201423,Luis Munoz,Pirates,AAA,2008,-68.47684509
sa201467,Dayton Buller,Giants,AAA,2008,70.34061654
sa201467,Dayton Buller,Rockies,AA,2009,88.09832556
sa201467,Dayton Buller,Rockies,AA,2010,92.1432558
sa201467,Dayton Buller,Giants,A+,2008,108.6300916
sa201467,Dayton Buller,Giants,A,2007,127.996209
sa201467,Dayton Buller,Giants,A,2008,148.8292382
sa201467,Dayton Buller,Giants,AA,2007,55.42876432
sa201467,Dayton Buller,Giants,AA,2008,57.0766985
sa201467,Dayton Buller,Brewers,AAA,2011,163.7739874
sa201467,Dayton Buller,Brewers,AAA,2012,87.67373003
sa201467,Dayton Buller,Brewers,AAA,2013,83.94365316
sa201467,Dayton Buller,Brewers,AA,2010,70.69169575
sa201467,Dayton Buller,Brewers,AA,2011,20.34554908
sa201469,Aaron Hornostaj,Giants,R,2008,101.1685936
sa201469,Aaron Hornostaj,Giants,A,2007,39.56850824
sa201486,Jeffrey Mackor,Astros,AA,2007,69.77354232
sa201493,Osvaldo Fernando,Astros,AAA,2007,11.16084235
sa201493,Osvaldo Fernando,Astros,A+,2007,84.49739142
sa201493,Osvaldo Fernando,Astros,AA,2007,43.72512104
sa201500,Brad Hassey,Blue Jays,AA,2007,-8.800833911
sa201500,Brad Hassey,Blue Jays,AAA,2007,13.32639554
sa201503,John Schneider,Blue Jays,AA,2007,84.9024726
sa201503,John Schneider,Blue Jays,AAA,2007,-1.342696014
sa201505,Carlo Cota,Blue Jays,A+,2007,116.0089105
sa201513,Matthew Whitney,Athletics,AA,2010,-13.11584904
sa201513,Matthew Whitney,Indians,AA,2008,108.0637504
sa201513,Matthew Whitney,Indians,A,2007,143.8688145
sa201513,Matthew Whitney,Indians,A+,2007,135.9447661
sa201513,Matthew Whitney,Athletics,A+,2010,145.8765926
sa201513,Matthew Whitney,Nationals,AA,2009,122.2616474
sa201513,Matthew Whitney,Nationals,AAA,2009,133.8948327
sa201519,Josh Womack,Mariners,A+,2007,54.89921677
sa201519,Josh Womack,Mariners,AAA,2008,156.3515114
sa201530,Fernando Pacheco,Indians,A,2007,43.4104227
sa201530,Fernando Pacheco,Indians,A-,2007,72.45413635
sa201534,Michael Megrew,Dodgers,AA,2007,8.27169813
sa201537,Chris Maples,Tigers,AAA,2007,41.31991672
sa201539,Chris Walker,Cubs,R,2007,177.1453874
sa201539,Chris Walker,Cubs,A+,2007,121.0930349
sa201539,Chris Walker,Cubs,AAA,2007,3.811824536
sa201539,Chris Walker,Cubs,AA,2007,103.4945627
sa201539,Chris Walker,Angels,AAA,2008,57.13175239
sa201545,Micah Schnurstein,White Sox,AA,2008,54.07205643
sa201545,Micah Schnurstein,White Sox,A+,2007,126.9918437
sa201549,Brant Colamarino,Athletics,AA,2007,88.44576541
sa201557,Brian Burgamy,Dodgers,AAA,2015,27.83277479
sa201557,Brian Burgamy,Dodgers,AA,2015,125.857758
sa201557,Brian Burgamy,Mets,AA,2014,144.2938
sa201557,Brian Burgamy,Mets,A+,2008,132.5088512
sa201557,Brian Burgamy,Phillies,AA,2007,63.0578545
sa201557,Brian Burgamy,Phillies,A+,2007,128.2298144
sa201560,Shaun Larkin,Indians,AA,2007,211.0811084
sa201563,Jeremy Frost,White Sox,AA,2007,72.122153
sa201574,Jake Wald,Giants,AAA,2008,82.00023177
sa201574,Jake Wald,Giants,AAA,2009,80.27609006
sa201574,Jake Wald,Diamondbacks,AA,2010,36.43155298
sa201574,Jake Wald,Giants,AA,2007,94.55352535
sa201574,Jake Wald,Giants,AA,2008,92.14018063
sa201577,Corey Hamman,Pirates,AA,2008,231.402634
sa201577,Corey Hamman,Pirates,AAA,2008,9.675302508
sa201583,Chance Douglass,Astros,AAA,2007,-59.95127883
sa201583,Chance Douglass,Astros,AA,2008,-11.06000537
sa201590,Andrew Graham,Tigers,AAA,2007,54.62216848
sa201597,David Smith,Blue Jays,A+,2008,99.71976009
sa201597,David Smith,Blue Jays,AA,2007,134.9359047
sa201597,David Smith,Blue Jays,AA,2008,131.0204907
sa201597,David Smith,Blue Jays,AAA,2008,158.9551427
sa201601,Nathan Panther,Indians,AA,2007,55.35274773
sa201601,Nathan Panther,Indians,AA,2008,99.25688242
sa201601,Nathan Panther,Indians,A+,2007,156.8583607
sa201604,Gera Alvarez,Orioles,A+,2007,51.97325896
sa201604,Gera Alvarez,Orioles,AAA,2007,-59.18806403
sa201608,Jemel Spearman,Nationals,A+,2008,94.54832532
sa201608,Jemel Spearman,Nationals,AAA,2008,104.1650538
sa201608,Jemel Spearman,Nationals,AA,2008,76.62613715
sa201608,Jemel Spearman,Nationals,AA,2009,97.86763689
sa201608,Jemel Spearman,Cubs,AA,2007,93.09927657
sa201610,Lloyd Turner,Athletics,AAA,2007,50.56515203
sa201610,Lloyd Turner,Athletics,A+,2007,75.88234902
sa201612,Jared Gothreaux,Astros,AAA,2007,-25.79983119
sa201614,Robert Watson,Phillies,A+,2008,33.22853943
sa201626,Matt Morgan,Diamondbacks,AAA,2007,37.47975519
sa201626,Matt Morgan,Diamondbacks,AAA,2008,64.33489322
sa201629,Rafael Mendez,Tigers,A+,2007,44.78070279
sa201631,Chris Kroski,Reds,AA,2009,82.46445228
sa201631,Chris Kroski,Reds,AAA,2008,61.90629291
sa201631,Chris Kroski,Reds,AA,2008,-43.64134984
sa201631,Chris Kroski,Reds,A+,2007,128.177276
sa201675,Micah Schilling,Mets,A-,2007,135.8590644
sa201678,Matt Craig,Cubs,AAA,2007,100.1225573
sa201678,Matt Craig,Cubs,AAA,2008,112.352475
sa201678,Matt Craig,Cubs,AAA,2009,91.93689575
sa201678,Matt Craig,Cubs,AA,2007,158.2389476
sa201678,Matt Craig,Cubs,AA,2008,176.6979692
sa201678,Matt Craig,Marlins,AA,2009,137.3522351
sa201678,Matt Craig,Marlins,AAA,2009,96.90070131
sa201680,Sean Thompson,Padres,AA,2007,-47.0927225
sa201694,Ty Bubalo,Rangers,R,2007,22.57309164
sa201704,Kevin Davidson,Astros,AAA,2007,25.46636572
sa201704,Kevin Davidson,Astros,AA,2007,26.12406246
sa201726,Matt Esquivel,Braves,AA,2007,114.0180583
sa201751,Jonathan Schuerholz,Braves,AA,2007,49.62270193
sa201751,Jonathan Schuerholz,Braves,AAA,2007,73.88481048
sa201755,Onil Joseph,Royals,AA,2007,68.72857105
sa201757,Wes Timmons,Athletics,AAA,2011,128.7472149
sa201757,Wes Timmons,Athletics,AAA,2012,78.14957871
sa201757,Wes Timmons,Athletics,AA,2011,143.0891917
sa201757,Wes Timmons,Braves,AAA,2007,90.46248458
sa201757,Wes Timmons,Braves,AAA,2008,115.1454219
sa201757,Wes Timmons,Braves,AAA,2009,128.5709015
sa201757,Wes Timmons,Braves,AAA,2010,125.2107803
sa201765,Travis Hanson,Cardinals,AAA,2007,31.43026919
sa201781,Gabriel Martinez,Devil Rays,AA,2007,106.6495537
sa201781,Gabriel Martinez,Rays,AA,2008,111.3535341
sa201781,Gabriel Martinez,Dodgers,AA,2009,130.8666992
sa201781,Gabriel Martinez,Dodgers,R,2009,122.6940285
sa201787,Jay Garthwaite,Reds,AA,2007,92.2767436
sa201791,Marland Williams,Reds,AA,2007,81.71393193
sa201792,Phil Avlas,Diamondbacks,AA,2007,48.36688059
sa201792,Phil Avlas,Diamondbacks,AAA,2008,82.4317761
sa201798,Jesse Hoorelbeke,Angels,AA,2008,20.35197228
sa201804,Sergio Garcia,Dodgers,AAA,2009,65.42865237
sa201804,Sergio Garcia,Dodgers,AAA,2007,105.8990505
sa201804,Sergio Garcia,Dodgers,AAA,2008,99.88702773
sa201809,Jereme Milons,Diamondbacks,A+,2007,96.65533885
sa201812,Larry Broadway,Nationals,AAA,2007,119.1154432
sa201812,Larry Broadway,Nationals,AAA,2008,107.0224614
sa201812,Larry Broadway,Pirates,AAA,2009,89.88446967
sa201829,Dave Wallace,Indians,AA,2007,104.6263272
sa201829,Dave Wallace,Indians,AAA,2007,18.47201634
sa201829,Dave Wallace,Nationals,AAA,2008,97.11188581
sa201831,Chris De La Cruz,Marlins,AA,2008,175.2452137
sa201831,Chris De La Cruz,Indians,AA,2007,124.3764016
sa201831,Chris De La Cruz,Indians,AA,2008,18.8119692
sa201831,Chris De La Cruz,Rays,AA,2010,89.56789292
sa201831,Chris De La Cruz,Indians,AAA,2008,5.369478509
sa201831,Chris De La Cruz,Indians,A+,2007,118.2106488
sa201831,Chris De La Cruz,Indians,A+,2008,133.2403901
sa201831,Chris De La Cruz,Marlins,AA,2009,102.4075259
sa201838,Chris Colton,Mariners,A+,2007,125.3840246
sa201840,Jon Nelson,Mariners,AA,2007,164.5487555
sa201840,Jon Nelson,Mariners,AA,2008,98.33889607
sa201840,Jon Nelson,Mariners,R,2007,102.5481959
sa201840,Jon Nelson,Mariners,AAA,2007,46.91159093
sa201840,Jon Nelson,Mariners,AAA,2008,82.06903584
sa201846,Marcos Yepez,Nationals,A+,2007,117.9183066
sa201846,Marcos Yepez,Nationals,AA,2007,98.33464323
sa201846,Marcos Yepez,Nationals,AA,2008,92.53854813
sa201846,Marcos Yepez,Nationals,AAA,2009,77.99157266
sa201847,Chase Lambin,Marlins,AA,2007,127.9599371
sa201847,Chase Lambin,Marlins,AAA,2008,125.2548344
sa201847,Chase Lambin,Twins,AAA,2011,101.476443
sa201847,Chase Lambin,Royals,AAA,2013,78.62090945
sa201847,Chase Lambin,Nationals,AAA,2010,98.75633515
sa201847,Chase Lambin,Marlins,AAA,2012,78.919255
sa201848,Bobby Malek,Mets,A+,2007,85.31714115
sa201848,Bobby Malek,Dodgers,AA,2008,43.58359177
sa201852,Ambiorix Concepcion,Orioles,AA,2009,89.22493386
sa201852,Ambiorix Concepcion,Mets,AA,2008,72.40576311
sa201852,Ambiorix Concepcion,Mets,A+,2007,81.43466129
sa201852,Ambiorix Concepcion,Orioles,AAA,2009,72.74623859
sa201860,Yordany Ramirez,Astros,AAA,2008,51.00366724
sa201860,Yordany Ramirez,Astros,AAA,2009,65.66955737
sa201860,Yordany Ramirez,Astros,AAA,2010,36.20957203
sa201860,Yordany Ramirez,Padres,A+,2007,75.22398995
sa201860,Yordany Ramirez,Padres,AAA,2007,100.4895026
sa201870,Eladio Rodriguez,Yankees,AA,2008,28.56098646
sa201870,Eladio Rodriguez,Yankees,A+,2008,-39.90643752
sa201880,Chad Spann,Astros,AAA,2009,64.36263491
sa201880,Chad Spann,Astros,AA,2009,-9.172266484
sa201880,Chad Spann,Red Sox,AAA,2007,66.95194602
sa201880,Chad Spann,Red Sox,AAA,2008,32.49152986
sa201880,Chad Spann,Royals,AAA,2008,87.47186249
sa201880,Chad Spann,Red Sox,AA,2007,99.45888056
sa201899,Duke Sardinha,Rockies,AA,2007,107.95058
sa201899,Duke Sardinha,Rockies,AA,2008,20.08273386
sa201904,Rene Oriental,Royals,A,2010,86.24296981
sa201904,Rene Oriental,Royals,A+,2010,53.33742238
sa201918,Gabriel Lopez,Padres,AA,2008,75.44733402
sa201918,Gabriel Lopez,Yankees,AA,2007,74.83922256
sa201923,Erold Andrus,Devil Rays,AA,2007,67.21536707
sa201923,Erold Andrus,Rays,AA,2008,93.22689443
sa201923,Erold Andrus,Devil Rays,A+,2007,104.425614
sa201932,Patrick Arlis,Marlins,AA,2007,-22.00303625
sa201932,Patrick Arlis,Brewers,AAA,2009,106.512701
sa201932,Patrick Arlis,Brewers,AAA,2010,51.74916852
sa201932,Patrick Arlis,Brewers,AAA,2011,94.07588255
sa201932,Patrick Arlis,Brewers,AA,2010,-20.71644456
sa201935,Kevin Randel,Marlins,AA,2007,83.41498401
sa201935,Kevin Randel,Marlins,AA,2008,100.9623815
sa201935,Kevin Randel,Marlins,AAA,2008,116.9393046
sa201935,Kevin Randel,Marlins,A+,2007,159.9116949
sa201935,Kevin Randel,Marlins,A+,2008,158.2014117
sa201935,Kevin Randel,Marlins,AA,2009,126.3524993
sa201993,Paul Mildren,Marlins,AAA,2007,-11.79380655
sa202050,Jamar Hill,Mets,AA,2007,116.6974479
sa202050,Jamar Hill,Mets,AA,2008,0.758661364
sa202050,Jamar Hill,Mets,A+,2007,76.46579846
sa202050,Jamar Hill,Mets,A+,2008,70.65744219
sa202053,Peeter Ramos,Mets,AA,2008,36.88764936
sa202053,Peeter Ramos,Mets,A+,2008,56.05891682
sa202053,Peeter Ramos,Phillies,AA,2007,120.3683529
sa202079,William Juarez,Dodgers,AAA,2007,-71.95722136
sa202098,Brian Stavisky,Athletics,AAA,2007,50.56746256
sa202098,Brian Stavisky,Phillies,AA,2009,130.8045294
sa202098,Brian Stavisky,Phillies,AA,2010,106.8337872
sa202098,Brian Stavisky,Athletics,A+,2007,217.5310346
sa202098,Brian Stavisky,Angels,AA,2008,145.8252503
sa202102,Ronnie Ray,Giants,AA,2010,185.5302967
sa202103,Tomas Duenas,Rockies,AA,2007,51.25721089
sa202104,Jordan Renz,Angels,A+,2007,76.6878232
sa202104,Jordan Renz,Angels,AA,2008,62.0907415
sa202106,Aaron Peel,Angels,R,2008,62.3103527
sa202106,Aaron Peel,Angels,A+,2007,127.5360909
sa202106,Aaron Peel,Angels,AA,2007,78.75146931
sa202106,Aaron Peel,Angels,AA,2008,161.2593878
sa202124,Carlos Piste,Marlins,A,2007,40.28038105
sa202124,Carlos Piste,Marlins,A+,2007,-18.48555408
sa202124,Carlos Piste,Marlins,A-,2007,139.0188612
sa202137,Javier Guzman,Braves,AA,2008,71.2262275
sa202137,Javier Guzman,Braves,AA,2009,-48.20528474
sa202137,Javier Guzman,Pirates,AA,2007,103.9131026
sa202137,Javier Guzman,Pirates,R,2007,-40.0252654
sa202137,Javier Guzman,Marlins,A+,2010,82.94021377
sa202137,Javier Guzman,Marlins,AA,2010,47.35678156
sa202137,Javier Guzman,Marlins,AAA,2010,131.3316334
sa202138,Kody Kirkland,Tigers,AA,2007,74.8428878
sa202138,Kody Kirkland,Tigers,AA,2008,93.47452636
sa202138,Kody Kirkland,Braves,AA,2009,59.16076376
sa202138,Kody Kirkland,Braves,AAA,2009,130.7985354
sa202138,Kody Kirkland,Astros,AA,2010,142.6132099
sa202138,Kody Kirkland,Tigers,AAA,2008,89.5351497
sa202144,Josh Kreuzer,Blue Jays,A+,2007,172.5590536
sa202144,Josh Kreuzer,Blue Jays,AA,2008,23.58123704
sa202144,Josh Kreuzer,Yankees,A+,2008,100.3153205
sa202154,Nelson Robledo,Rockies,A+,2007,77.53450175
sa202154,Nelson Robledo,Rockies,A+,2008,38.52638278
sa202221,Josh Arhart,Devil Rays,AA,2007,71.46990574
sa202225,Tim Gradoville,Phillies,AAA,2007,94.46929808
sa202225,Tim Gradoville,Phillies,AA,2007,14.90336167
sa202225,Tim Gradoville,Rangers,AA,2008,24.82379038
sa202232,Nate Gold,Rangers,AAA,2007,116.1964549
sa202232,Nate Gold,Rangers,AAA,2008,103.0599719
sa202232,Nate Gold,Rangers,AAA,2009,108.7370548
sa202240,Mario Lisson,Royals,A+,2007,105.4818219
sa202240,Mario Lisson,Royals,AAA,2009,77.95750392
sa202240,Mario Lisson,Nationals,AA,2015,115.7017024
sa202240,Mario Lisson,Nationals,AA,2017,69.89397214
sa202240,Mario Lisson,Nationals,AAA,2015,83.93372782
sa202240,Mario Lisson,Royals,AA,2008,69.99078421
sa202240,Mario Lisson,Royals,AA,2009,56.63717463
sa202240,Mario Lisson,Royals,AA,2011,137.374241
sa202240,Mario Lisson,Royals,AA,2012,110.6514727
sa202240,Mario Lisson,Giants,AA,2014,133.5548045
sa202242,Brett Willemburg,Pirates,A,2009,13.18209859
sa202246,Doug Deeds,Rangers,AAA,2011,78.87090546
sa202246,Doug Deeds,Cubs,AAA,2009,84.24621068
sa202246,Doug Deeds,Twins,AAA,2007,93.00460269
sa202246,Doug Deeds,Cubs,AA,2008,141.5296865
sa202246,Doug Deeds,Cubs,AA,2009,143.9412578
sa202246,Doug Deeds,Angels,AAA,2012,103.9218778
sa202246,Doug Deeds,Diamondbacks,AAA,2010,126.1785683
sa202300,Jed Morris,Athletics,AA,2008,95.81979586
sa202300,Jed Morris,Athletics,A+,2008,146.8243424
sa202325,Olmo Rosario,Giants,AA,2008,111.1226473
sa202345,Pat Osborn,Indians,AA,2007,62.22304883
sa202345,Pat Osborn,Astros,A+,2007,84.26155002
sa202353,Ryan Hubele,Orioles,AA,2007,57.69461997
sa202353,Ryan Hubele,Orioles,AAA,2007,135.1291481
sa202355,Henry Guerrero,Cardinals,A+,2007,-28.77273004
sa202355,Henry Guerrero,Cardinals,AA,2007,10.76511025
sa202357,Kennard Jones,Orioles,AA,2008,80.36440509
sa202357,Kennard Jones,Orioles,A+,2007,91.50610508
sa202363,Bobby Kingsbury,Pirates,A,2007,118.2859043
sa202363,Bobby Kingsbury,Pirates,A+,2007,64.6603725
sa202364,Taber Lee,Pirates,AA,2007,79.06195633
sa202368,Denny Nino,Pirates,A+,2007,100.4150695
sa202374,Alberto Concepcion,Marlins,AA,2008,105.2815448
sa202374,Alberto Concepcion,Marlins,AAA,2008,113.5414636
sa202374,Alberto Concepcion,Dodgers,AA,2007,101.9277419
sa202378,Peter Ciofrone,Padres,AAA,2007,72.31896776
sa202378,Peter Ciofrone,Padres,AAA,2008,130.6893968
sa202378,Peter Ciofrone,Padres,AAA,2009,40.1616945
sa202378,Peter Ciofrone,Padres,AA,2007,91.82945154
sa202378,Peter Ciofrone,Padres,AA,2008,96.47809873
sa202381,Brad Correll,Red Sox,A+,2009,109.2436632
sa202381,Brad Correll,Royals,A+,2008,133.2822143
sa202381,Brad Correll,Red Sox,A+,2007,166.4369915
sa202382,Luis Bolivar,Reds,AAA,2007,96.54137024
sa202382,Luis Bolivar,Reds,AAA,2008,96.60342875
sa202382,Luis Bolivar,Reds,AAA,2009,67.65103992
sa202382,Luis Bolivar,Braves,AA,2010,102.0319709
sa202382,Luis Bolivar,Braves,AAA,2010,51.13892173
sa202382,Luis Bolivar,Reds,AA,2007,115.7623892
sa202382,Luis Bolivar,Reds,AA,2008,138.1579174
sa202391,Neil Wilson,Rockies,AA,2008,89.34960414
sa202391,Neil Wilson,Marlins,R,2009,133.0273026
sa202391,Neil Wilson,Rockies,A+,2007,90.38769662
